artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Chris Stapleton,Traveller,0.543,0.75,2.0,-7.071,0.0,0.0282,0.0682,0.0166,0.125,0.758,88.107,audio_features,178OI1A3qjROeFeh8lmNwW,spotify:track:178OI1A3qjROeFeh8lmNwW,https://api.spotify.com/v1/tracks/178OI1A3qjROeFeh8lmNwW,https://api.spotify.com/v1/audio-analysis/178OI1A3qjROeFeh8lmNwW,222413.0,4.0
The xx,Crystalised,0.763,0.484,11.0,-12.368,0.0,0.0311,0.812,0.393,0.0841,0.416,122.913,audio_features,6rxEjkoar48SssZePbtb2x,spotify:track:6rxEjkoar48SssZePbtb2x,https://api.spotify.com/v1/tracks/6rxEjkoar48SssZePbtb2x,https://api.spotify.com/v1/audio-analysis/6rxEjkoar48SssZePbtb2x,201947.0,4.0
Pink,Try,0.679,0.549,2.0,-9.361,1.0,0.0291,0.00103,0.0,0.0904,0.555,103.995,audio_features,2NeC2Dpmg28aHD8tXfHxw4,spotify:track:2NeC2Dpmg28aHD8tXfHxw4,https://api.spotify.com/v1/tracks/2NeC2Dpmg28aHD8tXfHxw4,https://api.spotify.com/v1/audio-analysis/2NeC2Dpmg28aHD8tXfHxw4,246613.0,4.0
Archive,Again,0.406,0.551,2.0,-10.831,0.0,0.0361,0.0462,0.188,0.0648,0.0453,76.053,audio_features,0xTQFfRV9aClBhnEPyyYAl,spotify:track:0xTQFfRV9aClBhnEPyyYAl,https://api.spotify.com/v1/tracks/0xTQFfRV9aClBhnEPyyYAl,https://api.spotify.com/v1/audio-analysis/0xTQFfRV9aClBhnEPyyYAl,978627.0,4.0
Cashmere Cat,Pearls,0.804,0.648,5.0,-5.012,0.0,0.12,0.0126,0.00887,0.0664,0.574,135.001,audio_features,49g3GLOINOGllHtK0Vd9gp,spotify:track:49g3GLOINOGllHtK0Vd9gp,https://api.spotify.com/v1/tracks/49g3GLOINOGllHtK0Vd9gp,https://api.spotify.com/v1/audio-analysis/49g3GLOINOGllHtK0Vd9gp,273000.0,4.0
Santigold,L.E.S Artistes,0.862,0.797,4.0,-2.006,1.0,0.0339,0.0339,4.03e-06,0.0841,0.775,117.993,audio_features,1SvIUtl5QuOTJhKNVikt6m,spotify:track:1SvIUtl5QuOTJhKNVikt6m,https://api.spotify.com/v1/tracks/1SvIUtl5QuOTJhKNVikt6m,https://api.spotify.com/v1/audio-analysis/1SvIUtl5QuOTJhKNVikt6m,206933.0,4.0
-M-,La bonne étoile,0.722,0.415,5.0,-9.867,0.0,0.0441,0.332,0.000712,0.0792,0.598,119.773,audio_features,3QpXoBTtJ4l5KeJwE7Mztg,spotify:track:3QpXoBTtJ4l5KeJwE7Mztg,https://api.spotify.com/v1/tracks/3QpXoBTtJ4l5KeJwE7Mztg,https://api.spotify.com/v1/audio-analysis/3QpXoBTtJ4l5KeJwE7Mztg,219333.0,4.0
Auli'i Cravalho,How Far I'll Go,0.574,0.31,4.0,-10.976,1.0,0.0482,0.61,0.0,0.209,0.123,83.706,audio_features,3KzemxaWSSiYtnzOokd0Rs,spotify:track:3KzemxaWSSiYtnzOokd0Rs,https://api.spotify.com/v1/tracks/3KzemxaWSSiYtnzOokd0Rs,https://api.spotify.com/v1/audio-analysis/3KzemxaWSSiYtnzOokd0Rs,163386.0,4.0
Vitaa,Avant toi,0.63,0.396,10.0,-9.162,1.0,0.0334,0.875,0.0,0.1,0.246,142.046,audio_features,4iNPp0BZ4lBu7bipdWLcWk,spotify:track:4iNPp0BZ4lBu7bipdWLcWk,https://api.spotify.com/v1/tracks/4iNPp0BZ4lBu7bipdWLcWk,https://api.spotify.com/v1/audio-analysis/4iNPp0BZ4lBu7bipdWLcWk,223800.0,4.0
Joyce Jonathan,Les filles d'aujourd'hui,0.555,0.363,4.0,-7.606,1.0,0.0336,0.914,0.0,0.085,0.412,124.031,audio_features,0QprVASPJEbmOhD9P2gcNG,spotify:track:0QprVASPJEbmOhD9P2gcNG,https://api.spotify.com/v1/tracks/0QprVASPJEbmOhD9P2gcNG,https://api.spotify.com/v1/audio-analysis/0QprVASPJEbmOhD9P2gcNG,262373.0,4.0
Yann Tiersen,La Valse d'Amélie - Version piano,0.194,0.179,9.0,-16.836,0.0,0.0413,0.988,0.86,0.0819,0.179,177.667,audio_features,5cxXNSmrBggksr6FgEtkEK,spotify:track:5cxXNSmrBggksr6FgEtkEK,https://api.spotify.com/v1/tracks/5cxXNSmrBggksr6FgEtkEK,https://api.spotify.com/v1/audio-analysis/5cxXNSmrBggksr6FgEtkEK,158667.0,3.0
Yann Tiersen,I've Never Been There,0.636,0.368,7.0,-8.057,1.0,0.0363,0.933,0.423,0.386,0.811,99.939,audio_features,7pRTYAv83Uz3oxGj9r2hVw,spotify:track:7pRTYAv83Uz3oxGj9r2hVw,https://api.spotify.com/v1/tracks/7pRTYAv83Uz3oxGj9r2hVw,https://api.spotify.com/v1/audio-analysis/7pRTYAv83Uz3oxGj9r2hVw,94467.0,4.0
Yann Tiersen,"Comptine d'un autre été, l'après-midi",0.484,0.192,2.0,-15.378,1.0,0.0465,0.991,0.908,0.106,0.0559,100.084,audio_features,4561sTBrmVPJsqgGCUUWmB,spotify:track:4561sTBrmVPJsqgGCUUWmB,https://api.spotify.com/v1/tracks/4561sTBrmVPJsqgGCUUWmB,https://api.spotify.com/v1/audio-analysis/4561sTBrmVPJsqgGCUUWmB,140733.0,4.0
Yann Tiersen,Le moulin,0.565,0.0559,10.0,-16.409,0.0,0.0535,0.991,0.536,0.0808,0.215,142.232,audio_features,0agfepw8wWwPPx860JC6ut,spotify:track:0agfepw8wWwPPx860JC6ut,https://api.spotify.com/v1/tracks/0agfepw8wWwPPx860JC6ut,https://api.spotify.com/v1/audio-analysis/0agfepw8wWwPPx860JC6ut,267733.0,3.0
Madeleine Peyroux,Dance Me To The End Of Love,0.597,0.404,5.0,-9.867,0.0,0.0362,0.829,0.00107,0.111,0.474,138.105,audio_features,5ztIul377mylwHJkCnIWbn,spotify:track:5ztIul377mylwHJkCnIWbn,https://api.spotify.com/v1/tracks/5ztIul377mylwHJkCnIWbn,https://api.spotify.com/v1/audio-analysis/5ztIul377mylwHJkCnIWbn,235640.0,4.0
Bobby Hebb,Sunny,0.714,0.338,4.0,-10.994,0.0,0.0456,0.93,0.00644,0.389,0.667,128.385,audio_features,4vju55Ag7apDL2CfotuE7Q,spotify:track:4vju55Ag7apDL2CfotuE7Q,https://api.spotify.com/v1/tracks/4vju55Ag7apDL2CfotuE7Q,https://api.spotify.com/v1/audio-analysis/4vju55Ag7apDL2CfotuE7Q,165067.0,4.0
Céline Dion,Pour que tu m'aimes encore,0.537,0.602,2.0,-8.937,1.0,0.07,0.326,0.000115,0.0548,0.509,180.077,audio_features,6qlpXtA29VcxCNgLWR5IWx,spotify:track:6qlpXtA29VcxCNgLWR5IWx,https://api.spotify.com/v1/tracks/6qlpXtA29VcxCNgLWR5IWx,https://api.spotify.com/v1/audio-analysis/6qlpXtA29VcxCNgLWR5IWx,254093.0,4.0
George Ezra,Blame It on Me,0.537,0.757,3.0,-3.374,1.0,0.0274,0.473,0.0,0.341,0.421,103.882,audio_features,2vzMWO0T008m86yDnXwkII,spotify:track:2vzMWO0T008m86yDnXwkII,https://api.spotify.com/v1/tracks/2vzMWO0T008m86yDnXwkII,https://api.spotify.com/v1/audio-analysis/2vzMWO0T008m86yDnXwkII,196400.0,4.0
Glen Hansard,Falling Slowly,0.34,0.209,0.0,-11.869,1.0,0.0279,0.679,0.000443,0.101,0.151,137.042,audio_features,6EIVLz5xM1xE29r0OmIkWt,spotify:track:6EIVLz5xM1xE29r0OmIkWt,https://api.spotify.com/v1/tracks/6EIVLz5xM1xE29r0OmIkWt,https://api.spotify.com/v1/audio-analysis/6EIVLz5xM1xE29r0OmIkWt,244133.0,4.0
Wolfgang Amadeus Mozart,Concerto Pour Piano N°23 K488 - Adagio,0.24,0.0179,6.0,-28.188,0.0,0.0351,0.989,0.944,0.0947,0.0449,98.296,audio_features,6RLxS59pzXrrHUBHQcPa09,spotify:track:6RLxS59pzXrrHUBHQcPa09,https://api.spotify.com/v1/tracks/6RLxS59pzXrrHUBHQcPa09,https://api.spotify.com/v1/audio-analysis/6RLxS59pzXrrHUBHQcPa09,371653.0,3.0
Charlotte Cardin,Main Girl,0.681,0.537,2.0,-7.463,1.0,0.102,0.0562,0.0,0.0774,0.227,82.005,audio_features,0tkUg2KCEKWlcPJNcey8Nw,spotify:track:0tkUg2KCEKWlcPJNcey8Nw,https://api.spotify.com/v1/tracks/0tkUg2KCEKWlcPJNcey8Nw,https://api.spotify.com/v1/audio-analysis/0tkUg2KCEKWlcPJNcey8Nw,205252.0,4.0
Puggy,When You Know,0.562,0.701,9.0,-4.511,0.0,0.0383,0.0348,0.0,0.199,0.453,130.013,audio_features,3d6JrkptlyIGLwciT0isWz,spotify:track:3d6JrkptlyIGLwciT0isWz,https://api.spotify.com/v1/tracks/3d6JrkptlyIGLwciT0isWz,https://api.spotify.com/v1/audio-analysis/3d6JrkptlyIGLwciT0isWz,172467.0,4.0
EVAN GIIA,WESTWORLD,0.713,0.666,11.0,-6.128,1.0,0.0511,0.2,2.09e-05,0.137,0.277,112.015,audio_features,7jX6fp7JNFQqu7u9vWc4Th,spotify:track:7jX6fp7JNFQqu7u9vWc4Th,https://api.spotify.com/v1/tracks/7jX6fp7JNFQqu7u9vWc4Th,https://api.spotify.com/v1/audio-analysis/7jX6fp7JNFQqu7u9vWc4Th,209224.0,4.0
Big Thief,Shark Smile - Edit,0.688,0.737,6.0,-9.31,0.0,0.0678,0.0769,0.641,0.114,0.666,131.042,audio_features,4rCrSoFxqRFmnHQyFGlkbA,spotify:track:4rCrSoFxqRFmnHQyFGlkbA,https://api.spotify.com/v1/tracks/4rCrSoFxqRFmnHQyFGlkbA,https://api.spotify.com/v1/audio-analysis/4rCrSoFxqRFmnHQyFGlkbA,194760.0,4.0
Thievery Corporation,Depth of My Soul (feat. Shana Halligan),0.385,0.486,5.0,-8.687,0.0,0.0294,0.0945,0.00153,0.103,0.139,103.949,audio_features,4ImCyudSrXDKu38GbLc30P,spotify:track:4ImCyudSrXDKu38GbLc30P,https://api.spotify.com/v1/tracks/4ImCyudSrXDKu38GbLc30P,https://api.spotify.com/v1/audio-analysis/4ImCyudSrXDKu38GbLc30P,203215.0,3.0
Parov Stelar,Sally's Dance,0.852,0.683,4.0,-6.337,0.0,0.0404,0.026,0.00104,0.246,0.61,123.004,audio_features,0AvZcC7UXPCSaHkKWlq7wr,spotify:track:0AvZcC7UXPCSaHkKWlq7wr,https://api.spotify.com/v1/tracks/0AvZcC7UXPCSaHkKWlq7wr,https://api.spotify.com/v1/audio-analysis/0AvZcC7UXPCSaHkKWlq7wr,226467.0,4.0
Last Dinosaurs,Eleven,0.29,0.965,2.0,-4.578,1.0,0.0712,8.4e-06,3.14e-05,0.375,0.56,174.949,audio_features,44F0s0yh7MY9IwZxQtzZu8,spotify:track:44F0s0yh7MY9IwZxQtzZu8,https://api.spotify.com/v1/tracks/44F0s0yh7MY9IwZxQtzZu8,https://api.spotify.com/v1/audio-analysis/44F0s0yh7MY9IwZxQtzZu8,206951.0,4.0
Muse,Feeling Good,0.345,0.418,7.0,-7.787,0.0,0.0316,0.299,1.75e-05,0.103,0.267,109.044,audio_features,5PK1JCSdr34gWgzYHgt3Jq,spotify:track:5PK1JCSdr34gWgzYHgt3Jq,https://api.spotify.com/v1/tracks/5PK1JCSdr34gWgzYHgt3Jq,https://api.spotify.com/v1/audio-analysis/5PK1JCSdr34gWgzYHgt3Jq,198800.0,3.0
Pharrell Williams,"Happy - From ""Despicable Me 2""",0.647,0.822,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720.0,4.0
The Dave Clark Five,Glad All Over - 2019 - Remaster,0.462,0.803,2.0,-8.357,1.0,0.0585,0.152,0.0,0.0788,0.896,137.789,audio_features,2w8oMeJjXn1KTnU2fr9eFB,spotify:track:2w8oMeJjXn1KTnU2fr9eFB,https://api.spotify.com/v1/tracks/2w8oMeJjXn1KTnU2fr9eFB,https://api.spotify.com/v1/audio-analysis/2w8oMeJjXn1KTnU2fr9eFB,163327.0,4.0
The Heavy,Same Ol',0.552,0.826,5.0,-4.482,0.0,0.031,0.000217,0.00171,0.11,0.666,77.974,audio_features,2anWNTYGBxXDUmOFOiDh1b,spotify:track:2anWNTYGBxXDUmOFOiDh1b,https://api.spotify.com/v1/tracks/2anWNTYGBxXDUmOFOiDh1b,https://api.spotify.com/v1/audio-analysis/2anWNTYGBxXDUmOFOiDh1b,239904.0,4.0
Alicia Keys,Hallelujah,0.523,0.497,5.0,-6.915,0.0,0.0347,0.0815,1.71e-05,0.227,0.299,124.499,audio_features,5bbGG2Ts8j4KKSFZjVhjVG,spotify:track:5bbGG2Ts8j4KKSFZjVhjVG,https://api.spotify.com/v1/tracks/5bbGG2Ts8j4KKSFZjVhjVG,https://api.spotify.com/v1/audio-analysis/5bbGG2Ts8j4KKSFZjVhjVG,189337.0,4.0
Bastille,Pompeii,0.679,0.715,9.0,-6.383,1.0,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,4Ub8UsjWuewQrPhuepfVpd,spotify:track:4Ub8UsjWuewQrPhuepfVpd,https://api.spotify.com/v1/tracks/4Ub8UsjWuewQrPhuepfVpd,https://api.spotify.com/v1/audio-analysis/4Ub8UsjWuewQrPhuepfVpd,214148.0,4.0
Twin Forks,Back to You,0.546,0.842,2.0,-5.59,1.0,0.0657,0.00447,0.0,0.0755,0.34,128.973,audio_features,6iB4FVNBjXR9M5nhvSlZde,spotify:track:6iB4FVNBjXR9M5nhvSlZde,https://api.spotify.com/v1/tracks/6iB4FVNBjXR9M5nhvSlZde,https://api.spotify.com/v1/audio-analysis/6iB4FVNBjXR9M5nhvSlZde,170963.0,4.0
Finger Eleven,Paralyzer,0.644,0.939,11.0,-3.486,0.0,0.0456,0.157,0.0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107.0,4.0
Haley Reinhart,Can't Help Falling in Love,0.41,0.0485,0.0,-13.918,1.0,0.038,0.947,0.0,0.108,0.247,137.97,audio_features,5LcLSpYIn25sDjDRjVo2AE,spotify:track:5LcLSpYIn25sDjDRjVo2AE,https://api.spotify.com/v1/tracks/5LcLSpYIn25sDjDRjVo2AE,https://api.spotify.com/v1/audio-analysis/5LcLSpYIn25sDjDRjVo2AE,173175.0,4.0
INFINITE H,Special girl,0.716,0.753,1.0,-6.408,1.0,0.0994,0.232,1.48e-05,0.0653,0.747,94.012,audio_features,0ef1V9YLnik4NIzfHQ1Zqn,spotify:track:0ef1V9YLnik4NIzfHQ1Zqn,https://api.spotify.com/v1/tracks/0ef1V9YLnik4NIzfHQ1Zqn,https://api.spotify.com/v1/audio-analysis/0ef1V9YLnik4NIzfHQ1Zqn,248160.0,4.0
Angus & Julia Stone,Big Jet Plane,0.762,0.383,10.0,-8.699,0.0,0.0277,0.241,0.00676,0.126,0.26,109.939,audio_features,2KOvNaMJcuaYTciDe2TmCP,spotify:track:2KOvNaMJcuaYTciDe2TmCP,https://api.spotify.com/v1/tracks/2KOvNaMJcuaYTciDe2TmCP,https://api.spotify.com/v1/audio-analysis/2KOvNaMJcuaYTciDe2TmCP,239120.0,4.0
Band of Horses,The Funeral,0.319,0.757,0.0,-6.117,0.0,0.0432,0.016,0.0,0.102,0.101,122.465,audio_features,5lRzWDEe7UuedU2QPsFg0K,spotify:track:5lRzWDEe7UuedU2QPsFg0K,https://api.spotify.com/v1/tracks/5lRzWDEe7UuedU2QPsFg0K,https://api.spotify.com/v1/audio-analysis/5lRzWDEe7UuedU2QPsFg0K,322173.0,4.0
Calum Scott,Dancing On My Own,0.681,0.174,1.0,-8.745,1.0,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,audio_features,2BOqDYLOJBiMOXShCV1neZ,spotify:track:2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/audio-analysis/2BOqDYLOJBiMOXShCV1neZ,260285.0,4.0
Amy Macdonald,This Is The Life - Acoustic Version,0.623,0.453,4.0,-6.549,1.0,0.0603,0.632,0.0,0.103,0.58,88.722,audio_features,39UOXl4T11n3TK4ESZr9OX,spotify:track:39UOXl4T11n3TK4ESZr9OX,https://api.spotify.com/v1/tracks/39UOXl4T11n3TK4ESZr9OX,https://api.spotify.com/v1/audio-analysis/39UOXl4T11n3TK4ESZr9OX,199013.0,4.0
Wax Tailor,Que Sera,0.717,0.721,9.0,-5.059,1.0,0.0811,0.243,0.272,0.205,0.401,83.004,audio_features,05EUMP13WVNvtf4y0Aynf4,spotify:track:05EUMP13WVNvtf4y0Aynf4,https://api.spotify.com/v1/tracks/05EUMP13WVNvtf4y0Aynf4,https://api.spotify.com/v1/audio-analysis/05EUMP13WVNvtf4y0Aynf4,164093.0,4.0
Major Lazer,Get Free,0.526,0.539,11.0,-9.456,0.0,0.061,0.121,0.127,0.121,0.797,176.081,audio_features,6nVEdIiB3h5b2TbQhFnQUk,spotify:track:6nVEdIiB3h5b2TbQhFnQUk,https://api.spotify.com/v1/tracks/6nVEdIiB3h5b2TbQhFnQUk,https://api.spotify.com/v1/audio-analysis/6nVEdIiB3h5b2TbQhFnQUk,289694.0,4.0
Lana Del Rey,Video Games,0.236,0.249,6.0,-9.595,0.0,0.0348,0.811,1e-06,0.087,0.181,72.847,audio_features,24jvD83UgLmrdGjhWTFslY,spotify:track:24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/tracks/24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/audio-analysis/24jvD83UgLmrdGjhWTFslY,281960.0,5.0
Florence + The Machine,Never Let Me Go,0.452,0.736,9.0,-3.212,1.0,0.0378,0.297,2.2e-06,0.381,0.24,144.683,audio_features,3HNTLCpAGnizbyJmk7466r,spotify:track:3HNTLCpAGnizbyJmk7466r,https://api.spotify.com/v1/tracks/3HNTLCpAGnizbyJmk7466r,https://api.spotify.com/v1/audio-analysis/3HNTLCpAGnizbyJmk7466r,270973.0,4.0
Renaud,Manu,0.462,0.43,11.0,-10.221,0.0,0.0322,0.714,0.0,0.163,0.529,112.959,audio_features,5bamemz4jzG9NBSnJBiLMQ,spotify:track:5bamemz4jzG9NBSnJBiLMQ,https://api.spotify.com/v1/tracks/5bamemz4jzG9NBSnJBiLMQ,https://api.spotify.com/v1/audio-analysis/5bamemz4jzG9NBSnJBiLMQ,163467.0,3.0
Texas,Inner Smile,0.574,0.844,0.0,-5.717,1.0,0.039,0.0258,2e-06,0.113,0.643,106.01,audio_features,6X6ljHP0LlsdUILsGwfQ40,spotify:track:6X6ljHP0LlsdUILsGwfQ40,https://api.spotify.com/v1/tracks/6X6ljHP0LlsdUILsGwfQ40,https://api.spotify.com/v1/audio-analysis/6X6ljHP0LlsdUILsGwfQ40,230640.0,4.0
Texas,In Demand,0.598,0.57,3.0,-9.643,1.0,0.0339,0.0435,0.0,0.0516,0.724,96.466,audio_features,0k1PsDPHZwVn52aMbBdTx8,spotify:track:0k1PsDPHZwVn52aMbBdTx8,https://api.spotify.com/v1/tracks/0k1PsDPHZwVn52aMbBdTx8,https://api.spotify.com/v1/audio-analysis/0k1PsDPHZwVn52aMbBdTx8,265373.0,4.0
Gillian Welch,I'll Fly Away,0.688,0.26,2.0,-13.686,1.0,0.0349,0.984,0.0247,0.112,0.443,102.935,audio_features,4rJtUMlnhJzlzlnxyoc3tb,spotify:track:4rJtUMlnhJzlzlnxyoc3tb,https://api.spotify.com/v1/tracks/4rJtUMlnhJzlzlnxyoc3tb,https://api.spotify.com/v1/audio-analysis/4rJtUMlnhJzlzlnxyoc3tb,237867.0,4.0
Regina Spektor,The Call,0.58,0.101,10.0,-15.661,1.0,0.0289,0.934,0.000302,0.0768,0.302,91.003,audio_features,341863z079BT4EFPiSw9DP,spotify:track:341863z079BT4EFPiSw9DP,https://api.spotify.com/v1/tracks/341863z079BT4EFPiSw9DP,https://api.spotify.com/v1/audio-analysis/341863z079BT4EFPiSw9DP,187427.0,3.0
Regina Spektor,Hero,0.393,0.135,9.0,-11.111,0.0,0.0514,0.959,0.00198,0.164,0.15,209.816,audio_features,7Hxnfdl30YITvCxI6YvHaP,spotify:track:7Hxnfdl30YITvCxI6YvHaP,https://api.spotify.com/v1/tracks/7Hxnfdl30YITvCxI6YvHaP,https://api.spotify.com/v1/audio-analysis/7Hxnfdl30YITvCxI6YvHaP,224813.0,4.0
Regina Spektor,Fidelity,0.923,0.518,5.0,-6.008,1.0,0.0492,0.52,0.000142,0.104,0.682,93.023,audio_features,1J2WmkS1Z18AuDWZCgIC5K,spotify:track:1J2WmkS1Z18AuDWZCgIC5K,https://api.spotify.com/v1/tracks/1J2WmkS1Z18AuDWZCgIC5K,https://api.spotify.com/v1/audio-analysis/1J2WmkS1Z18AuDWZCgIC5K,226680.0,4.0
R.E.M.,Leaving New York,0.362,0.669,4.0,-5.793,0.0,0.0286,0.111,0.0,0.111,0.432,185.843,audio_features,4lgVbDYZR1VV4gEkIueSiw,spotify:track:4lgVbDYZR1VV4gEkIueSiw,https://api.spotify.com/v1/tracks/4lgVbDYZR1VV4gEkIueSiw,https://api.spotify.com/v1/audio-analysis/4lgVbDYZR1VV4gEkIueSiw,289333.0,4.0
Dolly Parton,Jolene,0.674,0.537,1.0,-10.971,0.0,0.0363,0.566,0.0,0.131,0.809,110.578,audio_features,5fdhThPDe6jQQDqCyWrdAn,spotify:track:5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/tracks/5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/audio-analysis/5fdhThPDe6jQQDqCyWrdAn,161533.0,4.0
Bowling For Soup,Stacy's Mom,0.728,0.801,4.0,-3.636,1.0,0.0752,0.00349,0.000195,0.0907,0.813,119.989,audio_features,19Js5ypV6JKn4DMExHQbGc,spotify:track:19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/tracks/19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/audio-analysis/19Js5ypV6JKn4DMExHQbGc,193043.0,4.0
Howie Day,Collide,0.636,0.625,11.0,-7.895,1.0,0.0277,0.222,5.35e-05,0.119,0.342,93.931,audio_features,5aDpULK8MbJmHl42kR5KNI,spotify:track:5aDpULK8MbJmHl42kR5KNI,https://api.spotify.com/v1/tracks/5aDpULK8MbJmHl42kR5KNI,https://api.spotify.com/v1/audio-analysis/5aDpULK8MbJmHl42kR5KNI,249120.0,4.0
Rihanna,We Found Love,0.734,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,3t4HeVfURZ5DuqMWz0Cmqg,spotify:track:3t4HeVfURZ5DuqMWz0Cmqg,https://api.spotify.com/v1/tracks/3t4HeVfURZ5DuqMWz0Cmqg,https://api.spotify.com/v1/audio-analysis/3t4HeVfURZ5DuqMWz0Cmqg,215227.0,4.0
4 Non Blondes,What's Up?,0.565,0.564,2.0,-10.044,1.0,0.0292,0.161,0.0,0.114,0.454,134.355,audio_features,0jWgAnTrNZmOGmqgvHhZEm,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,295533.0,4.0
Beyoncé,Halo,0.422,0.712,11.0,-5.907,0.0,0.1,0.273,0.0,0.051,0.471,78.454,audio_features,2CvOqDpQIMw69cCzWqr5yr,spotify:track:2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/tracks/2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/audio-analysis/2CvOqDpQIMw69cCzWqr5yr,261160.0,4.0
Taylor Swift,exile (feat. Bon Iver),0.298,0.38,6.0,-8.426,1.0,0.0287,0.778,5.62e-05,0.11,0.152,75.602,audio_features,4pvb0WLRcMtbPGmtejJJ6y,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/tracks/4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/audio-analysis/4pvb0WLRcMtbPGmtejJJ6y,285634.0,4.0
The Broken Circle Breakdown Bluegrass Band,If I Needed You,0.561,0.129,0.0,-15.553,1.0,0.0336,0.948,2.6e-06,0.091,0.316,78.986,audio_features,0tkGZ7q5tUbCTmdnlDGVZP,spotify:track:0tkGZ7q5tUbCTmdnlDGVZP,https://api.spotify.com/v1/tracks/0tkGZ7q5tUbCTmdnlDGVZP,https://api.spotify.com/v1/audio-analysis/0tkGZ7q5tUbCTmdnlDGVZP,184880.0,4.0
Robyn,Dancing On My Own,0.674,0.857,6.0,-5.328,1.0,0.0346,0.0557,0.196,0.0942,0.278,117.028,audio_features,6aqNCrRA7vs7v6QvRpI50t,spotify:track:6aqNCrRA7vs7v6QvRpI50t,https://api.spotify.com/v1/tracks/6aqNCrRA7vs7v6QvRpI50t,https://api.spotify.com/v1/audio-analysis/6aqNCrRA7vs7v6QvRpI50t,285854.0,4.0
The Fray,How to Save a Life,0.64,0.743,10.0,-4.08,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,5fVZC9GiM4e8vu99W0Xf6J,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533.0,4.0
Desi Valentine,Fate Don't Know You,0.614,0.428,9.0,-5.016,0.0,0.0359,0.153,0.0,0.107,0.154,82.293,audio_features,5lcqFkCiRvf7oxoIXXNUcp,spotify:track:5lcqFkCiRvf7oxoIXXNUcp,https://api.spotify.com/v1/tracks/5lcqFkCiRvf7oxoIXXNUcp,https://api.spotify.com/v1/audio-analysis/5lcqFkCiRvf7oxoIXXNUcp,241636.0,4.0
The Eagle Rock Gospel Singers,Outta My Head,0.486,0.454,7.0,-8.986,1.0,0.0742,0.728,0.0,0.0902,0.29,73.915,audio_features,3rZ2GizLBJYmNeybfgK8LZ,spotify:track:3rZ2GizLBJYmNeybfgK8LZ,https://api.spotify.com/v1/tracks/3rZ2GizLBJYmNeybfgK8LZ,https://api.spotify.com/v1/audio-analysis/3rZ2GizLBJYmNeybfgK8LZ,190403.0,4.0
Tom Petty and the Heartbreakers,Something Good Coming,0.336,0.28,7.0,-13.741,1.0,0.0322,0.888,0.00228,0.111,0.162,147.644,audio_features,53DoKGKHCae8SekXxqUqys,spotify:track:53DoKGKHCae8SekXxqUqys,https://api.spotify.com/v1/tracks/53DoKGKHCae8SekXxqUqys,https://api.spotify.com/v1/audio-analysis/53DoKGKHCae8SekXxqUqys,250520.0,3.0
Dean Lewis,Waves - Acoustic,0.414,0.191,2.0,-11.421,1.0,0.0531,0.95,0.0,0.109,0.19,88.687,audio_features,6GL1MiIvlrAm3hTvHzQJLl,spotify:track:6GL1MiIvlrAm3hTvHzQJLl,https://api.spotify.com/v1/tracks/6GL1MiIvlrAm3hTvHzQJLl,https://api.spotify.com/v1/audio-analysis/6GL1MiIvlrAm3hTvHzQJLl,248176.0,4.0
