artist,song,cluster,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Prince Royce,Seal It With a Kiss,5,0.9312466052206807,0.35562623561064755,0.49452374699509144,-0.4707614216478188,-0.3143724728599657,-0.45580346811596906,0.7574780176267202,0.9314389982563622,-1.0691782607387414
Prince Royce,There for You,5,0.7281194362059947,0.12924119335998696,1.0058465910116137,0.5389572006502633,1.0986083903564337,-0.45580346811596906,0.9671152260395071,1.1277623419664076,-1.0352977928126372
Prince Royce,Paris On a Sunny Day,3,0.29796778417489367,-0.8617272934730924,0.08156264656710079,-0.4432350155876481,0.19026354971731962,-0.45580346811596906,-0.6920135376845499,-0.7513325192583097,0.06691835242276561
Prince Royce,Chemical,7,0.4234286826839648,-0.16121508726350162,0.3057113920101352,-0.10290854066190036,-0.6766663345861409,-0.45580346811596906,-0.7938373246279035,-0.054184319145088505,2.0924305198204958
Prince Royce,Lay You Down,5,0.6504531657003793,0.0309986278549833,0.46630737550990936,1.5899654320386019,0.002330134412675446,-0.45580346811596906,-0.4224799840109666,0.7872014396122473,-1.1423373424240402
Prince Royce,With You,1,0.14263524316366336,0.2616550859971658,-0.41973943000608605,-0.1504541511294681,-0.7233016635691453,-0.45579726197117076,1.0389908403524626,-0.01812492948405979,-1.1056157451120991
Prince Royce,Getaway,1,0.3517367406787813,0.543568534837611,0.4525947463769238,0.3375139563008318,-0.5458089935592035,-0.45580346811596906,0.5598200782660923,0.6229308867120058,-0.9958771225841511
Prince Royce,End of My World,1,-0.9327438869140886,-1.1564549899881031,0.19390072369502143,0.42634917585865556,-0.06031433735553925,-0.45580346811596906,-0.6566746939806801,-0.9436492641171293,-1.6336751555871993
Prince Royce,Soy el Mismo,5,1.176194073738391,-0.13131517602284834,0.6574930701524976,-0.3281245902451158,-0.3561354540387755,-0.45580346811596906,-0.3745629078023295,0.0019080647720672765,0.2074832287870433
Prince Royce,You Are Fire,7,-0.12023521085534285,-0.5285568539343843,0.35634263803962074,-0.16671975471047815,-0.223886013639211,-0.45580346811596906,-0.021174470763631464,-0.5990817629117442,1.2055009537968802
Prince Royce,Me Encanta,5,0.05899464415761593,-0.2210149097448082,0.5008526527487771,-0.08789413735635276,0.14850056853850996,-0.45580346811596906,-0.5997731659829235,1.1838547258835632,0.27339743053845783
Prince Royce,Tu Príncipe,5,1.2777576582457344,-0.06724393765001987,0.416203538293231,-0.3906846040182312,0.17634255599104967,-0.45580346811596906,-0.4344592530631258,0.09405983835025178,0.20819351113350237
Prince Royce,Already Missing You (feat. Selena Gomez),7,-0.8013086599045856,0.49658296003087016,1.2339509025507018,0.46388518412252483,-0.5767832046001541,-0.45580346811596906,0.44002738774449995,-0.4388178088627277,0.4160576398247901
Prince Royce,Invisible,5,1.044758846728888,-0.5712710128496034,0.1862532959093179,-0.557094240654718,-0.3700564477650454,-0.4557975351976713,-0.6183410330137704,0.7912080384634728,0.06507161832197142
Prince Royce,Kiss Kiss,1,0.6564274942008111,0.7827678247628368,0.8568536013935966,-0.22177256683081967,-0.5378044221665982,-0.45580346811596906,-0.6171431061085545,-0.14633609272327278,-0.2877256231643183
Prince Royce,Nada,5,0.7042221222042668,0.8468390631356653,0.6298041074801228,-0.35189739547889964,-0.7615843963163876,-0.4557829370960703,-0.560241578110798,0.5027329211752435,0.24399174139504692
Prince Royce,Te Regalo el Mar,5,1.5943970687686282,-0.17402933493806733,0.47659184735964855,-0.3919358042936934,-0.3178527212915332,-0.45580346811596906,0.4040895805880222,1.1598151327762107,0.20702154526184463
Aventura,I Believe - Yo Creo,5,2.0305230493001605,-0.4687570314530783,-0.02497393361994173,-0.3018493844604073,0.6218143552316878,-0.45580346811596906,-0.3506043696980111,1.6686531868818377,-0.02403330204133654
Aventura,Todavia Me Amas,5,1.5764740832673323,-0.7164991531613478,-0.2177418547009514,-0.414457409252015,1.4779554693972896,-0.45580346811596906,0.5418511746878534,1.6566333903281616,0.31544614544884303
Aventura,Cuando Volverás - English Version,5,1.9887027497971368,-0.44312853610394687,0.11347087974193264,-0.23678697013636738,1.0916478934932987,-0.4503779704621281,-0.2966976589632944,1.6245805995183582,0.17381584556487698
Aventura,Amor de Madre,5,1.8871391652897935,-0.7677561438596107,-0.21457740182410845,-0.3443901938261258,1.1995355948718904,-0.45580346811596906,-0.7890456170070398,1.7167323730965427,0.35230979923007644
Aventura,Gone,5,2.084292005804048,-1.1009265833983184,-0.5864006148531422,-0.1604637533331666,1.4118307491975073,-0.45580346811596906,-0.6638622554119756,1.5765014133036532,-0.11086531889597478
Aventura,Mi Puerto Rico,5,0.5488895811930359,0.15914110460064024,0.18572588709651083,-0.017826921930463452,0.4164796977692062,-0.4557987842331024,-0.7423264677036188,1.8409369374845301,-0.712616522816218
Aventura,Enseñame a Olvidar,5,1.462961841759125,-0.8275559663409172,-0.18952548321576912,-0.3318781910715027,0.8236687642626019,-0.45580346811596906,-0.6129503619402988,1.6486201926257107,0.13691667766632093
Aventura,Nueve y Quince - 9: 15,5,2.1619582763096634,-0.4516713678869907,0.03356844460165093,-0.3143613872150304,0.4129994493376387,-0.4556407031863538,-0.930999955275127,1.8409369374845301,0.04021173619589946
Aventura,"Obsesion - English Remix, Album Version",5,1.809472894784178,-0.2210149097448082,-0.12650013008531613,0.5764932089141326,0.17982280442261717,-0.45580346811596906,-0.5243037709543202,0.27035018780416953,0.06787723359048559
Romeo Santos,Golden Intro,4,1.0806048177314795,-0.07578676943306367,-0.0653207077996876,3.1789897818757322,-0.6519565707220117,-0.45580346811596906,-0.4524281566413647,0.037967454433095994,-0.12219432232199928
Romeo Santos,Tuyo,5,1.7079093102768348,0.043812875529548996,0.2513882842909997,-0.2780765792266235,0.6566168395473627,-0.45579722293881353,0.026742605445005438,1.1437887373713091,0.20918790641854548
Romeo Santos,Perjurio,5,1.8214215517850418,-0.26800048455154907,-0.014425757363798683,-0.4019454064973919,0.6148538583685529,-0.4556887129857367,0.05070114354932397,1.3320988833789031,0.31846484542129494
Romeo Santos,Carmín (feat. Juan Luis Guerra),5,1.1642454167375271,-0.04161544230088849,0.6978398443322439,-0.3906846040182312,1.5092777052813968,-0.45580346811596906,-0.2368013137024981,1.0075643764296451,-0.005423904564105195
Romeo Santos,Sobredosis (feat. Ozuna),5,1.3315266147496219,-0.1953864143956768,-0.0028227634820419422,-0.2480477726155281,-0.09511682167121413,-0.45580346811596906,0.1824731031230759,0.7230958579926412,0.2448440802107975
Romeo Santos,Doble Filo,5,1.7497296097798585,0.33426915615303804,0.7782696882853327,-0.27682537895116116,-0.5900081486401105,-0.45580346811596906,0.22440054480563318,1.5123958316840467,0.10363994973470701
Romeo Santos,Ay Bendito,5,1.60037139726906,-0.14412942369741402,-0.07006738711495204,-0.19549736104611115,0.8062675221047647,-0.45580346811596906,0.9910737641438255,1.3761714707423827,-0.11239242594086231
Romeo Santos,Héroe Favorito,5,1.5704997547669004,-0.12704376013132646,0.45734142569218805,-0.2805789797775481,1.4779554693972896,-0.45580346811596906,-0.3865421768544888,1.2760064994617473,0.24583847549584112
Romeo Santos,El Amigo (feat. Julio Iglesias),5,1.5525767692656045,-0.35342880238198704,0.175177710840368,-0.40820140787470344,0.6774983301367676,-0.45580346811596906,0.9431566879351885,1.4042176627009606,-0.11210831300227828
Romeo Santos,Reina de Papi,5,1.5346537837643086,-0.21674349385328628,0.5372438608324698,-0.36315819795806037,1.223897333892863,-0.45580346811596906,0.565809712792172,1.312065889122776,-0.21712355792627283
Romeo Santos,Imitadora,5,1.200091387740119,0.10361269801085556,0.31256770657662797,-0.3243709894187289,0.34339448070628914,-0.45580346811596906,0.5358615401617738,0.21826440273823958,0.1733541620396783
Romeo Santos,Un Vuelo A La (feat. Jessie Reyez),7,-0.018671626347999536,-0.6865992419206945,0.7239465805661974,0.10604190534030489,1.4918764631235595,-0.45580346811596906,0.6197164235268886,0.711076061438965,1.87966544293864
Romeo Santos,Sin Filtro,4,1.3912698997539414,-0.15267225548045782,0.5673061631624767,2.490829630371463,1.4118307491975073,-0.45579331970309134,-0.16492569938954266,0.38253495563848106,-0.5360048173691353
Romeo Santos,Intro - Vol. 2 (feat. Kevin Hart),4,1.4330901992569651,-2.3097372806990144,-2.524100593106575,10.798799459441184,1.9582297529536026,-0.45580346811596906,1.9554049228426458,0.5027329211752435,-0.9276545032067437
Romeo Santos,Inocente,5,1.176194073738391,0.4666830487902169,0.9879146913761708,-0.3281245902451158,0.43388093992704363,-0.45580346811596906,-0.2368013137024981,1.4242506569570876,0.6772639727351655
Romeo Santos,Necio (feat. Carlos Santana),5,1.9887027497971368,-0.003172699277191408,0.8331202048172753,-0.316863787765955,0.4443216852217461,-0.45580346811596906,-0.7537067733031699,1.5164024305352721,-0.21534785206012438
Romeo Santos,Amigo,5,1.7318066242785626,0.2915549972378191,0.9388656717851068,-0.284332580603935,-0.15776129343942882,-0.45580346811596906,0.1824731031230759,1.4603100466181163,0.4944372967565648
Romeo Santos,Cancioncitas de Amor,5,1.474910498759989,0.4111546422004322,1.3172814949742297,-0.36315819795806037,1.182134352714053,-0.45580346811596906,0.7395091140484813,1.0796831557517026,0.16990929265935134
Romeo Santos,Odio (feat. Drake),5,1.588422740268196,0.17195535227520592,0.5562305780935268,-0.04159972716424745,1.182134352714053,-0.45580346811596906,-0.7033938432841012,0.3865415544897065,0.24590950373048637
Romeo Santos,Hilito,5,2.0066257352984325,0.17622676816672783,1.2028337825950806,-0.48202222412697965,0.3886377103166663,-0.45580346811596906,-0.512324501902161,1.496369436279145,-0.145740182107122
